group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,MS4A7,6.4067173,2.0081916,1.4868628524325402e-10,5.477830246502834e-09,0.259958071278826,0.07091882247992863
1,TMEM205,6.3978534,2.1040473,1.57576267512937e-10,5.78427874177253e-09,0.2578616352201258,0.07448706512042819
1,ADA2,6.362335,1.7297775,1.9870930407412163e-10,7.215609307366578e-09,0.2914046121593291,0.11061552185548618
1,GLIPR1,6.3334966,1.4941549,2.3966686055618687e-10,8.625448259091523e-09,0.3228511530398323,0.1462979482604817
1,VMP1,6.2476225,1.2095511,4.167470207031226e-10,1.4684887178991913e-08,0.3752620545073375,0.19982158786797502
1,REEP5,6.2458243,1.1626264,4.215710146395949e-10,1.4829035377565995e-08,0.3941299790356394,0.2216770740410348
1,NINJ1,6.2451496,1.7084895,4.2339402876971105e-10,1.4867304906069748e-08,0.2914046121593291,0.1128456735057984
1,NR4A1,6.2150264,1.9159737,5.131596362278297e-10,1.7864314633982933e-08,0.26834381551362685,0.09188224799286351
1,QKI,6.191519,1.7571876,5.958720244548744e-10,2.0672568724913018e-08,0.2830188679245283,0.10704727921498662
1,LYST,6.184807,1.287868,6.217850657673742e-10,2.1534631404470738e-08,0.3584905660377358,0.18287243532560213
1,SEC11A,6.149256,0.9670639,7.784705652320909e-10,2.673233557280861e-08,0.469601677148847,0.30999107939339876
1,COMT,6.127868,1.577848,8.906430185372314e-10,3.048078797450769e-08,0.29979035639413,0.12756467439785907
1,ZNHIT1,6.1220875,1.1457901,9.235719829375474e-10,3.144809246951992e-08,0.39622641509433965,0.23550401427297057
1,HSD17B11,6.0609097,1.1595454,1.3535372990695281e-09,4.570391554420747e-08,0.3920335429769392,0.23371989295272078
1,PLSCR1,6.0560927,1.7223144,1.39467699887406e-09,4.685836707512747e-08,0.2809224318658281,0.1079393398751115
1,TNFRSF1B,6.0515323,1.5675819,1.4347441647742434e-09,4.8124602780636564e-08,0.2976939203354298,0.12890276538804638
1,PRDX5,6.0472293,0.9538712,1.4735816487277814e-09,4.926390483829439e-08,0.4549266247379455,0.31088314005352363
1,SDCBP,5.981266,1.0907005,2.214096885641094e-09,7.341364526061766e-08,0.39832285115303984,0.23773416592328278
1,KLF6,5.9607453,0.64547193,2.5109033728226922e-09,8.271259221288562e-08,0.7379454926624738,0.6146297948260482
1,IER2,5.943949,0.62407863,2.782356551199014e-09,9.13570513060897e-08,0.7023060796645703,0.5834076717216771
1,RNF7,5.934283,1.1559639,2.9513256568701137e-09,9.64542760012391e-08,0.3710691823899371,0.20785013380909903
1,ATP2B1,5.934251,1.1089723,2.9519033345578465e-09,9.64542760012391e-08,0.3920335429769392,0.23550401427297057
1,ATG7,5.925323,1.3900393,3.1168414857431784e-09,1.0135246927755872e-07,0.31865828092243187,0.15209634255129348
1,OAZ2,5.892566,1.5515926,3.802433256691211e-09,1.2285625407322115e-07,0.29559748427672955,0.12533452274754683
1,CUX1,5.878597,1.191116,4.137592957525549e-09,1.3325948273712065e-07,0.35429769392033544,0.18777876895628903
1,CD37,5.8580112,0.49860895,4.684427537401713e-09,1.5015409092153256e-07,0.8197064989517819,0.715878679750223
1,HMGB2,5.8511066,0.9759598,4.883127459888572e-09,1.5627553165143394e-07,0.429769392033543,0.276092774308653
1,NDUFB11,5.8473816,0.8350443,4.993714560418282e-09,1.5956219699687231e-07,0.5031446540880503,0.3639607493309545
1,GNB2,5.839963,1.1083204,5.221240284639137e-09,1.66045292448288e-07,0.3752620545073375,0.22346119536128456
1,ANXA1,5.7584567,0.70061535,8.488637659859455e-09,2.674317528166937e-07,0.7085953878406709,0.5428189116859946
1,ZYX,5.751713,1.8521265,8.834378717427928e-09,2.778913591581606e-07,0.25157232704402516,0.08876003568242641
1,ZSWIM6,5.731288,1.628976,9.967082466144818e-09,3.120653404957354e-07,0.2746331236897275,0.11641391614629795
1,SNX3,5.688255,0.7198259,1.2834419783627974e-08,3.981425989933427e-07,0.5471698113207547,0.4192685102586976
1,CASP4,5.6715555,0.96362513,1.4150684565715374e-08,4.376326391837296e-07,0.42557651991614254,0.2836752899197145
1,TTC7A,5.6676373,1.765487,1.4477992550541938e-08,4.470715684385668e-07,0.2557651991614256,0.09455842997323818
1,NDUFS6,5.659095,1.174747,1.5217330131582964e-08,4.6918554762408083e-07,0.3480083857442348,0.19714540588760035
1,GRB2,5.6473413,0.9846242,1.6294827619093538e-08,4.993623991269483e-07,0.40041928721174,0.2488849241748439
1,SERPINB6,5.602381,1.3039598,2.1142711429366924e-08,6.440248213409268e-07,0.3165618448637317,0.16280107047279216
1,RPL28,5.5789056,0.26184297,2.4203672816902908e-08,7.328495305309554e-07,0.9937106918238994,0.9834968777876896
1,ATOX1,5.5283256,1.7078029,3.2330204321695064e-08,9.730814175753042e-07,0.2557651991614256,0.09946476360392506
1,ETV6,5.523251,1.2193141,3.3278323953513925e-08,9.986459648127191e-07,0.3270440251572327,0.17305976806422838
1,MOB3A,5.5120754,1.3260291,3.546267339087539e-08,1.0626193066723639e-06,0.29979035639413,0.1440677966101695
1,VAMP5,5.45838,1.2170334,4.8049763296066375e-08,1.418765711571151e-06,0.3333333333333333,0.18599464763603926
1,ATG3,5.4396257,1.2296425,5.339268215366984e-08,1.5719365200001834e-06,0.32075471698113206,0.1743978590544157
1,UBL5,5.4102407,0.7388621,6.294003131105785e-08,1.8422938832090537e-06,0.5366876310272537,0.4094558429973238
1,CD4,5.4084105,1.7103237,6.358659754748539e-08,1.8585296560627737e-06,0.25157232704402516,0.10124888492417485
1,MYO1F,5.382494,0.82612,7.346079342898898e-08,2.137867637258606e-06,0.46331236897274636,0.3050847457627119
1,HLA-DMB,5.3795714,1.2483325,7.466326495209718e-08,2.1666272552670267e-06,0.29979035639413,0.13960749330954506
1,NDUFB1,5.3053875,1.284322,1.1243388181488453e-07,3.2165313912133723e-06,0.3039832285115304,0.15834076717216772
1,GNG5,5.2989006,0.97550094,1.1650214798901982e-07,3.3141665896285723e-06,0.38784067085953877,0.25780553077609275
1,DYNLL1,5.289973,0.8624662,1.2233466611748995e-07,3.4606167229263663e-06,0.43186582809224316,0.2992863514719001
1,ARF5,5.2491875,0.9291319,1.527716026993623e-07,4.297577797214607e-06,0.3941299790356394,0.2537912578055308
1,PGAM1,5.1854405,0.8110296,2.1550498921286082e-07,5.970964262766196e-06,0.4381551362683438,0.3135593220338983
1,SPG21,5.1847982,1.3670795,2.1624897661600557e-07,5.981387907771598e-06,0.2830188679245283,0.1391614629794826
1,CFL1,5.1786,0.3244666,2.235571682236765e-07,6.160309651896568e-06,0.9056603773584906,0.8844781445138269
1,MBP,5.174168,0.9350988,2.2892844320056593e-07,6.299736996155982e-06,0.3857442348008386,0.23951828724353255
1,PPP4C,5.158015,0.93607444,2.4958196183725126e-07,6.8216821082706e-06,0.38784067085953877,0.2528991971454059
1,CMIP,5.1148853,1.3729591,3.139318690074846e-07,8.500115103809081e-06,0.27044025157232704,0.12221231043710973
1,ID2,5.112862,0.761263,3.173141643103353e-07,8.568753387637974e-06,0.48427672955974843,0.3434433541480821
1,POU2F2,5.087267,1.1913315,3.6326057905175617e-07,9.744440944165545e-06,0.31027253668763105,0.1694915254237288
1,RNF181,5.0798807,1.1301929,3.776723039600989e-07,1.0077572585616042e-05,0.31865828092243187,0.1801962533452275
1,DYNLT1,5.0793023,0.8152006,3.78823169384823e-07,1.0094963667954454e-05,0.4528301886792453,0.31489741302408564
1,COPE,5.0731688,0.67254835,3.912454983817688e-07,1.0386702896356725e-05,0.5283018867924528,0.4094558429973238
1,SF3B5,5.070567,0.7889506,3.96631485665855e-07,1.0514113275331038e-05,0.46750524109014674,0.3528099910793934
1,UQCRC1,5.063149,1.253723,4.1238739495062886e-07,1.0917470484648456e-05,0.29350104821802936,0.15254237288135594
1,ARL6IP4,5.055859,0.61242336,4.284578302531322e-07,1.1328088986535755e-05,0.5807127882599581,0.4647636039250669
1,ARPC5,4.952708,0.5783898,7.318787463174564e-07,1.9002541107852212e-05,0.589098532494759,0.483942908117752
1,ATP5ME,4.905114,0.8985314,9.337298900400826e-07,2.3966523801967906e-05,0.3836477987421384,0.26360392506690455
1,COX5A,4.8288426,0.77945715,1.373288814670497e-06,3.493854033399431e-05,0.44234800838574423,0.3157894736842105
1,CSNK2B,4.795508,0.7617104,1.6226315032687447e-06,4.092187629066537e-05,0.42557651991614254,0.3050847457627119
1,ANAPC11,4.784396,0.964766,1.7150195750603173e-06,4.319798994417183e-05,0.34591194968553457,0.211864406779661
1,IQGAP1,4.780093,1.1857823,1.7521408955779909e-06,4.407811163427915e-05,0.29559748427672955,0.1672613737734166
1,CHMP4B,4.7784233,1.1808587,1.7667531339458524e-06,4.4294626090717803e-05,0.2830188679245283,0.14852809991079394
1,CRIP1,4.705395,0.58965755,2.5337482080408663e-06,6.257337149674549e-05,0.6436058700209644,0.6021409455842998
1,PSME2,4.6920033,0.5354636,2.705426714127027e-06,6.648840913722145e-05,0.5974842767295597,0.5147190008920607
1,EPSTI1,4.669973,0.88612807,3.0123943921186974e-06,7.331972199156772e-05,0.36268343815513626,0.23996431757359502
1,ENSG00000289901,4.6406527,0.8843695,3.473107236631733e-06,8.372713583803747e-05,0.36268343815513626,0.25111507582515613
1,DOK2,4.61798,0.9772192,3.87493991324759e-06,9.275092862171094e-05,0.3312368972746331,0.2065120428189117
1,VASP,4.571992,0.8429703,4.831093174332661e-06,0.00011441884138647823,0.3752620545073375,0.24531668153434433
1,ATP5MG,4.546975,0.40072462,5.442247294850807e-06,0.00012799406254145632,0.7295597484276729,0.6730597680642284
1,PARVG,4.545112,1.2724184,5.490596824723576e-06,0.00012853334650099428,0.2557651991614256,0.1271186440677966
1,SHKBP1,4.5143147,1.1646568,6.352184801699262e-06,0.0001476773445967463,0.27253668763102723,0.14585191793041927
1,MANBA,4.5133514,1.1955905,6.381121807189396e-06,0.00014817975852148417,0.2641509433962264,0.13291703835860838
1,ZFAND5,4.502882,1.3166182,6.703812762566654e-06,0.00015549462951338662,0.25157232704402516,0.12756467439785907
1,NDUFB10,4.46579,0.7921969,7.977388186379357e-06,0.000183353015292851,0.40041928721174,0.29304192685102587
1,PPT1,4.461615,1.1683851,8.134427393233831e-06,0.00018653846763667516,0.2830188679245283,0.15655664585191792
1,EIF4E2,4.459913,1.2502456,8.199295339578967e-06,0.0001878130776198462,0.259958071278826,0.14183764495985726
1,PARK7,4.431203,0.5583464,9.370894510910376e-06,0.00021234090319527887,0.5387840670859538,0.4495985727029438
1,ALDOA,4.4311066,0.9967176,9.375082891000891e-06,0.00021234090319527887,0.3081761006289308,0.19134701159678857
1,LAPTM5,4.426578,0.31622759,9.573966690867269e-06,0.00021660296452962122,0.8050314465408805,0.764049955396967
1,IFI27L2,4.425711,1.1882172,9.612507822325041e-06,0.0002172319365523422,0.2620545073375262,0.13470115967885815
1,ENSG00000288755,4.3747134,1.1026008,1.2159203498139538e-05,0.00027204872782452466,0.27253668763102723,0.14674397859054417
1,GPCPD1,4.3487654,1.2468319,1.369062176625872e-05,0.00030496312317659566,0.25157232704402516,0.1302408563782337
1,NUMB,4.342278,1.1748389,1.410129055473564e-05,0.0003130765123601351,0.2620545073375262,0.13782337198929528
1,ERCC1,4.339484,1.0991875,1.4281759121991698e-05,0.0003167355921068027,0.27672955974842767,0.15878679750223015
1,CHMP1B,4.337461,0.89507693,1.4413816024245232e-05,0.00031931417623919393,0.3333333333333333,0.21855486173059768
1,NAA38,4.3033557,1.0928588,1.6823061151708336e-05,0.0003706571185778353,0.27672955974842767,0.15700267618198038
1,MX2,4.2936893,1.1637623,1.7572855167813452e-05,0.000384662953056488,0.2641509433962264,0.1480820695807315
1,NEDD8,4.2843437,0.5422959,1.8327934412936067e-05,0.0004007576231741026,0.5471698113207547,0.46342551293487955
1,UQCR10,4.2768292,0.706933,1.8957430076689148e-05,0.0004140744932301455,0.4171907756813417,0.31801962533452277
1,NAAA,4.268993,0.987241,1.9635733642569178e-05,0.00042704553618774647,0.28721174004192873,0.1694915254237288
1,ATP5MF,4.2133713,0.71216726,2.5158725176193087e-05,0.0005384765877393453,0.40461215932914046,0.29794826048171275
1,FLNA,4.2100954,0.956603,2.552628973124908e-05,0.0005451897952526335,0.2976939203354298,0.17796610169491525
1,IFI35,4.19057,1.0996796,2.782547287509556e-05,0.0005905540549545464,0.27044025157232704,0.15789473684210525
1,TOMM6,4.1558223,0.58845276,3.241199233908778e-05,0.0006835922388429504,0.469601677148847,0.38269402319357715
1,MT-ATP6,4.0624337,0.44187313,4.856376688326615e-05,0.0010012749734770042,0.80083857442348,0.7194469223907226
1,COX17,4.0176983,0.9956211,5.8769376015954815e-05,0.0011958444660952739,0.27882599580712786,0.16904549509366637
1,RGS19,3.983047,0.7215085,6.803732095898259e-05,0.0013698318894840751,0.35639412997903563,0.2502230151650312
1,METTL9,3.9516392,0.85573316,7.761774586609337e-05,0.0015451737479208708,0.32075471698113206,0.21900089206066012
1,JPT1,3.9462118,0.77543086,7.939740602957521e-05,0.00157594890515622,0.3312368972746331,0.21944692239072258
1,CALM2,3.9394999,0.45675516,8.165165616621116e-05,0.0016191043113899873,0.5870020964360587,0.5151650312221231
1,ENSG00000289341,3.9384723,0.78056484,8.200209919268996e-05,0.001622871289893686,0.34591194968553457,0.23818019625334522
1,RPL23,3.935614,0.2586897,8.298425911490253e-05,0.0016407034456090111,0.859538784067086,0.8336306868867083
1,MT-ND3,3.9182723,0.87873465,8.918594013380836e-05,0.0017513347816955419,0.2976939203354298,0.18599464763603926
1,ENSA,3.9114962,0.57981014,9.172612829344269e-05,0.0017977254562627635,0.49056603773584906,0.39562890276538804
1,MRPS24,3.9065504,0.838829,9.362307808137197e-05,0.0018313543300520593,0.3249475890985325,0.22346119536128456
1,OAS1,3.9035318,0.8652499,9.479910150001647e-05,0.0018489938543291542,0.2893081761006289,0.1743978590544157
1,PCBP1,3.892613,0.56531185,9.91703292836034e-05,0.0019323883237862835,0.49266247379454925,0.40142729705619984
1,CLTB,3.8718028,0.9394624,0.0001080333484817033,0.0020970081635229665,0.27882599580712786,0.1694915254237288
1,BAG1,3.862329,1.0353385,0.00011231115275831713,0.002165496068341013,0.2557651991614256,0.1480820695807315
1,JARID2,3.8579295,0.9771024,0.00011435167356938933,0.0022027399520137794,0.259958071278826,0.14942016057091884
1,ATP5MJ,3.8211262,1.0534993,0.0001328435753969878,0.0025205386078606708,0.25366876310272535,0.14852809991079394
1,ZNF706,3.8155062,0.6741309,0.00013590397585024343,0.0025689661827542273,0.37945492662473795,0.2792149866190901
1,APRT,3.810047,0.42386177,0.0001389404416106756,0.0026193610759342348,0.6142557651991615,0.5495093666369313
1,UQCRQ,3.8100147,0.70213646,0.0001389584907780794,0.0026193610759342348,0.36268343815513626,0.2609277430865299
1,GNAS,3.8093724,0.60499036,0.00013931993825898076,0.0026237291165979,0.4109014675052411,0.31712756467439784
1,ATP5PD,3.8038487,0.6287402,0.00014246514945518115,0.00268046522128418,0.4192872117400419,0.3305084745762712
1,FIS1,3.7880163,0.6243292,0.000151854805810698,0.0028412722500713947,0.39832285115303984,0.3033006244424621
1,NDUFB7,3.721058,0.6870273,0.00019838985500260297,0.0036313422690340703,0.35639412997903563,0.2586975914362177
1,C19orf53,3.7142498,0.53126997,0.00020380742591027522,0.0037271329081927907,0.46750524109014674,0.3813559322033898
1,CYC1,3.6675234,0.88567835,0.0002449111602255689,0.0044149493108042405,0.27044025157232704,0.16547725245316683
1,ENSG00000276345,3.6478374,0.9084517,0.0002644570265297685,0.004733546742116016,0.2746331236897275,0.17662801070472792
1,RBM3,3.6453323,0.35281187,0.0002670464450081823,0.004771449997116163,0.6582809224318659,0.6039250669045495
1,ATP5MC3,3.6330004,0.49931538,0.0002801445266552261,0.004965997542619284,0.46540880503144655,0.39785905441570024
1,SNF8,3.6165578,0.95099056,0.0002985465577039863,0.005278324017588136,0.2662473794549266,0.1703835860838537
1,MRPL54,3.5489252,0.7795311,0.00038680712403744516,0.006727051496802551,0.29979035639413,0.20695807314897413
1,WASF2,3.5352123,0.74553275,0.0004074477444545543,0.007037607241108296,0.3018867924528302,0.20205173951828725
1,BAX,3.5162005,0.60979575,0.0004377701741575659,0.007510042020789591,0.3710691823899371,0.27386262265834077
1,TRIR,3.4887748,0.3402736,0.0004852396022816014,0.00825437863393412,0.6519916142557652,0.5967885816235504
1,PRDX6,3.4488246,0.65018785,0.0005630322249785428,0.009388202623591102,0.34591194968553457,0.25334522747546834
1,SH3BGRL,3.4273722,0.44760707,0.0006094529917858853,0.010070911937795194,0.5094339622641509,0.4344335414808207
1,RBX1,3.423904,0.64436597,0.0006172844617475331,0.010191996345555595,0.36058700209643607,0.27029438001784123
1,RTN4,3.3993044,0.66756815,0.0006755750622901393,0.011052713152091071,0.3333333333333333,0.23728813559322035
1,NDUFA2,3.3836324,0.66802615,0.0007153368220669383,0.011611880066714202,0.3312368972746331,0.24130240856378235
1,SMAP2,3.3546975,0.8207012,0.000794518244088522,0.01273369730977373,0.26834381551362685,0.17528991971454058
1,CHMP2A,3.3502657,0.7054505,0.0008073408208707067,0.012918730571939013,0.32075471698113206,0.2328278322925959
1,PICALM,3.3299694,0.69812614,0.0008685552424486709,0.013758359108890313,0.3018867924528302,0.21052631578947367
1,ENY2,3.310219,0.81975454,0.0009322297298686105,0.014639191394660338,0.2641509433962264,0.1694915254237288
1,RAB10,3.3075216,0.771247,0.0009412549262109545,0.014758001657009894,0.28721174004192873,0.19892952720785012
1,EDF1,3.2959604,0.3177366,0.000980858700285483,0.015292904465505013,0.6687631027253669,0.6186440677966102
1,SSR4,3.275343,0.3754171,0.001055337928462234,0.016306543117705994,0.5932914046121593,0.5428189116859946
1,SRSF9,3.250326,0.6310534,0.001152728583836852,0.017596293084289935,0.36058700209643607,0.2796610169491525
1,C1orf43,3.2415907,0.73420304,0.0011886459736720938,0.018089957459361754,0.2914046121593291,0.2033898305084746
1,JTB,3.2035353,0.45417398,0.0013575144161183641,0.020383880163630314,0.46331236897274636,0.3991971454058876
1,IDH3G,3.1794174,0.8583568,0.001475714593378792,0.021930788659573437,0.259958071278826,0.17216770740410348
1,GUK1,3.1791604,0.42787713,0.001477023267410694,0.02193412085657026,0.5178197064989518,0.4473684210526316
1,DOCK2,3.1682093,0.60118866,0.001533809934643058,0.022594930617691546,0.3417190775681342,0.2586975914362177
1,OXA1L,3.1533725,0.76492256,0.0016139566742156167,0.023706527009938316,0.2620545073375262,0.1726137377341659
1,CKLF,3.0797665,0.7588306,0.0020716294827462234,0.029653770642622163,0.27672955974842767,0.19669937555753791
1,ADGRE5,3.046785,0.37422684,0.0023130305309308615,0.03262437623333864,0.5639412997903563,0.47992863514719003
1,ALKBH7,3.004041,0.6925384,0.0026641955812114642,0.03711158390191672,0.29559748427672955,0.2136485280999108
1,UBXN1,3.0020819,0.39110357,0.0026814005481944204,0.037325538532539816,0.5387840670859538,0.47948260481712757
1,LSP1,2.9997375,0.3726912,0.0027021235339149286,0.03754837830224413,0.5681341719077568,0.49643175735950046
1,SDHB,2.9283152,0.71219784,0.003408043619830423,0.046169517920087166,0.2893081761006289,0.211864406779661
1,GNB1,2.9237227,0.68436694,0.0034587255450872077,0.04676215432816434,0.2662473794549266,0.18421052631578946
1,CD48,2.9224703,0.25881168,0.0034726664449154852,0.04691927288901844,0.70020964360587,0.6694915254237288
2,CD74,29.364336,4.642148,1.5679369288542526e-189,3.171309232300611e-185,1.0,0.6634208298052497
2,CD79A,28.29454,8.8939085,4.0339537105796585e-176,4.0795373875092086e-172,0.9299719887955182,0.01651143099068586
2,HLA-DRA,27.792953,5.1602435,5.277691289150873e-170,3.5582194671455185e-166,1.0,0.3712955122777307
2,HLA-DQA1,27.242214,5.6550403,2.055116353594118e-163,1.0391695841948657e-159,0.938375350140056,0.11473327688399661
2,IGHM,26.955273,9.218152,4.947629891547166e-160,2.0014152437286597e-156,0.8879551820728291,0.026672311600338696
2,AFF3,26.61994,6.2288694,3.9900546153090195e-156,1.3450474108206705e-152,0.8935574229691877,0.07620660457239628
2,CD79B,26.54251,5.529527,3.1341375469426134e-155,9.055866574923042e-152,0.8991596638655462,0.12193056731583404
2,HLA-DPB1,26.109419,4.189061,2.8500343816625653e-150,7.20559942543838e-147,0.9831932773109243,0.3763759525825571
2,MS4A1,25.100529,8.036875,4.907669054436549e-139,1.1029168255003738e-135,0.8291316526610645,0.013547840812870448
2,BANK1,24.448164,6.9653416,5.2638509944685606e-132,1.064666502141211e-128,0.8123249299719888,0.026672311600338696
2,HLA-DQB1,24.239304,4.873289,8.573382158991251e-130,1.576411159525064e-126,0.8515406162464986,0.1367485182049111
2,CD37,24.055798,2.4760435,7.259491643201922e-128,1.2235873164616838e-124,0.9551820728291317,0.7006773920406435
2,HLA-DPA1,23.817535,3.77847,2.1982996345164334e-125,3.4202160313637987e-122,0.9719887955182073,0.3543607112616427
2,HLA-DRB1,22.775227,3.62723,8.0721829802753455e-115,1.0884531530603276e-111,0.9215686274509803,0.28662150719729046
2,IGHD,20.23499,8.613259,4.81726895534032e-91,5.413004549484072e-88,0.6666666666666666,0.0059271803556308214
2,LINC00926,19.871014,8.32063,7.252347826932507e-88,7.334299357376845e-85,0.6554621848739496,0.006350550381033023
2,IGKC,19.823347,7.5543175,1.8723320333749255e-87,1.8033232241448214e-84,0.6722689075630253,0.06096528365791702
2,HLA-DRB5,19.017456,3.1733506,1.2227260022686616e-80,1.0752546139950413e-77,0.7983193277310925,0.23666384419983066
2,TCL1A,18.77782,8.684126,1.146935386554272e-78,9.665797970186128e-76,0.6190476190476191,0.00550381033022862
2,GNG7,17.337214,5.6044135,2.463929675814454e-67,1.993417664920926e-64,0.5882352941176471,0.03259949195596952
2,BACH2,17.135191,3.159895,8.108744419524652e-66,6.307979408819447e-63,0.6974789915966386,0.21380186282811178
2,HLA-DMA,16.704958,3.1090372,1.2061338778164275e-62,8.447937791549154e-60,0.6862745098039216,0.18628281117696868
2,RALGPS2,16.540691,5.6078753,1.8686599250509587e-61,1.1811098638775215e-58,0.5602240896358543,0.027095681625740897
2,FCRL1,16.42297,6.9431424,1.3099398279659992e-60,7.792600870717735e-58,0.5462184873949579,0.01100762066045724
2,HVCN1,15.719829,4.3187346,1.1062296857542732e-55,6.047189628125928e-53,0.5574229691876751,0.06392887383573242
2,ANGPTL1,15.316251,6.2727532,5.955541952834945e-53,3.01141978845099e-50,0.5126050420168067,0.014817950889077053
2,RPL18A,15.09947,0.6605914,1.6323869865344203e-51,8.052843704791507e-49,0.9971988795518207,0.9839119390347163
2,NIBAN3,14.975601,8.653316,1.0600426761988991e-50,4.9861449229764966e-48,0.49299719887955185,0.002540220152413209
2,FCHSD2,14.78034,3.0448267,1.9617158813502298e-49,8.8172589813755e-47,0.5938375350140056,0.1735817104149026
2,VPREB3,14.516726,8.106759,9.493806040406155e-48,4.1743852385490195e-45,0.4789915966386555,0.003810330228619814
2,BLK,14.266094,5.492156,3.5596388996886246e-46,1.4399451277020426e-43,0.484593837535014,0.01947502116850127
2,SNX2,14.163925,2.6341014,1.5319326878918832e-45,5.958628951019467e-43,0.6022408963585434,0.1985605419136325
2,MEF2C,14.142659,3.917846,2.0730014227561936e-45,7.911042788050334e-43,0.5182072829131653,0.07874682472480948
2,RPS11,14.088844,0.88417226,4.447823028973906e-45,1.6356667015277494e-42,0.988795518207283,0.9246401354784082
2,RPS23,13.967,0.76343066,2.478475286916182e-44,8.951721634494054e-42,0.9971988795518207,0.9699407281964437
2,HLA-DMB,13.87984,3.2607267,8.393111601021589e-44,2.978229390215134e-41,0.5406162464985994,0.111346316680779
2,LAPTM5,13.320892,1.2029517,1.7500321738693513e-40,5.899358458113583e-38,0.8879551820728291,0.7535986452159187
2,LTB,13.174926,1.7588295,1.2234765448560554e-39,4.0374628356355496e-37,0.9215686274509803,0.630397967823878
2,PAX5,13.174058,7.055331,1.237628279488797e-39,4.0374628356355496e-37,0.4369747899159664,0.006350550381033023
2,RPS5,12.770408,0.70714235,2.3989502049542915e-37,7.581432319594609e-35,0.988795518207283,0.9614733276883997
2,ZCCHC7,12.684224,2.6036303,7.232692904730137e-37,2.25059148755495e-34,0.5406162464985994,0.1718882303132938
2,SIPA1L3,12.551241,3.067318,3.9132952829325085e-36,1.1992471271604988e-33,0.4957983193277311,0.111346316680779
2,ADK,12.299127,2.163249,9.155874579651933e-35,2.6838654963484056e-32,0.5882352941176471,0.2756138865368332
2,ISG20,12.203142,1.658994,2.990583630939261e-34,8.641077788482499e-32,0.7030812324929971,0.42887383573243015
2,MARCHF1,12.137392,3.9755917,6.692556691992523e-34,1.9065303049611376e-31,0.43977591036414565,0.05800169348010161
2,CXCR4,12.06911,1.5597497,1.5378850064317691e-33,4.320175297234578e-31,0.803921568627451,0.5381033022861982
2,PRKCB,11.815224,1.7516468,3.2568078359804785e-32,9.023588395964542e-30,0.6470588235294118,0.3679085520745131
2,TPD52,11.804771,3.467214,3.6879049629718773e-32,1.0079941321766107e-29,0.44537815126050423,0.07620660457239628
2,BLNK,11.801698,6.8875523,3.825158678501607e-32,1.0315687924183133e-29,0.39215686274509803,0.008044030482641828
2,OSBPL10,11.743289,7.099935,7.645396452857333e-32,2.0082569955258754e-29,0.38935574229691877,0.0059271803556308214
2,FCER2,11.711282,7.893646,1.115792777022643e-31,2.8933365010333305e-29,0.3865546218487395,0.0029635901778154107
2,ARHGAP24,11.451718,4.575887,2.305310200661653e-30,5.686244404705193e-28,0.4005602240896359,0.03217612193056731
2,SEL1L3,11.386945,3.9858665,4.857259153199473e-30,1.1557991015601475e-27,0.4117647058823529,0.04657070279424217
2,STRBP,11.333129,4.163404,8.993333866472498e-30,2.1151066370147997e-27,0.40336134453781514,0.04191363251481795
2,LYN,11.232841,1.8806612,2.81287886108734e-29,6.465146345949152e-27,0.6330532212885154,0.26037256562235395
2,IGLC2,11.155807,7.301273,6.708171362157635e-29,1.474776890989134e-26,0.37254901960784315,0.009737510584250635
2,LY86,11.055807,2.4482183,2.054800669671321e-28,4.468860037072273e-26,0.49019607843137253,0.14648602878916173
2,RPS8,10.745863,0.5632169,6.1979288004119176e-27,1.3195716622855942e-24,0.9943977591036415,0.9737510584250635
2,RPL13A,10.590313,0.5014775,3.304854998357692e-26,6.751918908765927e-24,1.0,0.9906858594411516
2,EBF1,10.473605,6.990164,1.1420932164374332e-25,2.2427162520061673e-23,0.3473389355742297,0.0046570702794242165
2,ST6GAL1,10.388325,2.009673,2.8023116938369343e-25,5.398052982813889e-23,0.5154061624649859,0.22734970364098223
2,IRF8,10.37516,3.3544283,3.216714172346442e-25,6.080491668213003e-23,0.3949579831932773,0.06858594411515664
2,CD22,10.3722315,5.66102,3.316888234510001e-25,6.211794576962896e-23,0.35014005602240894,0.011854360711261643
2,SWAP70,10.36478,4.55974,3.585796111305839e-25,6.653790105254303e-23,0.36134453781512604,0.0279424216765453
2,COL19A1,10.267928,7.8339615,9.829314385189654e-25,1.8073428432258722e-22,0.3389355742296919,0.0029635901778154107
2,ADAM28,10.235197,5.9235587,1.379134367122593e-24,2.5130064603082493e-22,0.3445378151260504,0.011854360711261643
2,CAMK1D,10.066338,1.7720042,7.782197850222371e-24,1.3339214721915059e-21,0.5434173669467787,0.270956816257409
2,SNHG7,9.96793,1.8968768,2.105720584132508e-23,3.549192044555343e-21,0.5042016806722689,0.2277730736663844
2,FCMR,9.882867,2.141725,4.939894337878618e-23,8.257380403134951e-21,0.4649859943977591,0.1735817104149026
2,EAF2,9.833536,3.4871168,8.073289574545338e-23,1.338445532252082e-20,0.3697478991596639,0.06096528365791702
2,RPL15,9.722073,0.38344833,2.427889554507863e-22,3.836444853865315e-20,0.9943977591036415,0.9847586790855207
